id,original,distorted,article_text,label
5,Donald Trump: That was a nice -- But it worked out well.,"도널드 트럼프: 좋은 제안이었는데, 결과적으로는 잘 됐어요.","발언은 사전 설명이 이어지는 과정에서 제기됐다. 대표단은 다음 논의 순서를 준비하고 있었다. 도널드 트럼프는 ""그것은 잘 마무리됐다.""라고 말했다. 발언 직후 회의는 정상적으로 계속 진행됐다. 참석자들은 협의 내용을 정리하며 회의를 이어갔다.",0.0
6,"Donald Trump: No, I think everything's fair.","도널드 트럼프: 아니요, 저는 모든 것이 공평하다고 생각합니다.","발언은 회의가 시작된 직후 나온 것이다. 양측은 서로의 입장을 설명하는 시간을 갖고 있었다. 도널드 트럼프는 ""나는 모든 것이 공정하다고 생각한다.""라고 말했다. 이후 회의는 사전 일정에 따라 차분히 진행됐다. 참석자들은 이후 절차를 준비하는 데 집중했다.",0.0
7,"Donald Trump: We have to get, uh, certain things.",도널드 트럼프: 우리는 특정한 것들을 얻어야 합니다.,"발언은 회의가 시작된 직후 나온 것이다. 취재진은 발언 과정을 지켜보며 기록을 이어갔다. 도널드 트럼프는 ""우리는 몇 가지를 확보해야 한다.""라고 말했다. 발언 후 참석자들은 다음 안건을 검토했다. 관계자들은 이후 절차를 확인하며 다음 일정을 준비했다.",0.0
8,Donald Trump: Don't shout.,도널드 트럼프: 소리치지 마세요.,"발언은 사전 설명이 이어지는 과정에서 제기됐다. 현장은 발언이 이어지는 흐름을 따르고 있었다. 도널드 트럼프는 ""소리 지르지 마라.""라고 말했다. 발언 직후 회의는 정상적으로 계속 진행됐다. 관계자들은 이후 절차를 확인하며 다음 일정을 준비했다.",0.0
9,Donald Trump: It's a great honor to be with the President of Brazil.,도널드 트럼프: 브라질 대통령과 함께하게 되어 큰 영광입니다.,"발언은 사전 설명이 이어지는 과정에서 제기됐다. 현장은 차분하게 진행되고 있었다. 도널드 트럼프는 ""브라질 대통령과 함께하는 것은 큰 영광이다.""라고 말했다. 발언 후 참석자들은 다음 안건을 검토했다. 참석자들은 협의 내용을 정리하며 회의를 이어갔다.",0.0
10,Donald Trump: I think we'll be able to do some pretty good deals.,도널드 트럼프: 우리는 꽤 좋은 거래를 할 수 있을 것 같아요.,"발언은 대표단이 의제를 확인하던 중에 제시됐다. 회의는 사전 절차에 따라 순조롭게 이어졌다. 도널드 트럼프는 ""우리는 좋은 합의를 할 수 있을 것이다.""라고 말했다. 회의는 관련 사안을 확인하는 절차로 이어졌다. 관계자들은 이후 절차를 확인하며 다음 일정을 준비했다.",0.0
11,Donald Trump: We always have had a good relationship.,도널드 트럼프: 우리는 항상 좋은 관계를 유지해 왔습니다.,"발언은 취재진이 배석한 자리에서 자연스럽게 이어졌다. 양측은 서로의 입장을 설명하는 시간을 갖고 있었다. 도널드 트럼프는 ""우리는 항상 좋은 관계를 유지해 왔다.""라고 말했다. 발언 후 대표단은 필요한 자료를 정리했다. 회의는 절차에 따라 차분히 마무리 단계로 향했다.",0.0
12,Lula da Silva: Brazil has had an interest in having an extraordinary relationship with the U.S.,룰라 다 실바: 브라질은 미국과 특별한 관계를 맺는 데 관심을 가져왔습니다.,"발언은 회의가 시작된 직후 나온 것이다. 회의는 사전 절차에 따라 순조롭게 이어졌다. 룰라 다 시우바는 ""브라질은 미국과의 특별한 관계에 관심을 가져왔다.""라고 말했다. 이후 회의는 사전 일정에 따라 차분히 진행됐다. 회의는 큰 변동 없이 정해진 흐름에 따라 이어졌다.",0.0
13,Lula da Silva: I was very optimistic to advance the relationship between Brazil and the U.S.,룰라 다 실바: 저는 브라질과 미국 간의 관계를 발전시키는 데 매우 낙관적이었습니다.,"발언은 회담 전 분위기를 공유하는 단계에서 나왔다. 양측 관계자들은 필요한 정보를 교환하고 있었다. 룰라 다 시우바는 ""나는 브라질과 미국의 관계를 발전시키는 데 매우 낙관적이었다.""라고 말했다. 참석자들은 추가 설명을 들으며 일정을 이어갔다. 회의는 절차에 따라 차분히 마무리 단계로 향했다.",0.0
14,Donald Trump: We're dealing on it right now.,도널드 트럼프: 우리는 지금 이 문제를 다루고 있습니다.,"발언은 취재진이 배석한 자리에서 자연스럽게 이어졌다. 대표단은 준비된 절차에 따라 협의를 진행하고 있었다. 도널드 트럼프는 ""우리는 지금 그 문제를 다루고 있다.""라고 말했다. 회의는 관련 사안을 확인하는 절차로 이어졌다. 이후 일정은 사전에 공지된 계획에 따라 진행됐다.",0.0
15,Donald Trump: We've done a lot of good work.,도널드 트럼프: 우리는 많은 좋은 일을 해냈습니다.,"발언은 참석자들이 질의응답을 준비하던 중에 나왔다. 현장은 발언이 이어지는 흐름을 따르고 있었다. 도널드 트럼프는 ""우리는 많은 좋은 일을 해왔다.""라고 말했다. 발언 이후 대표단은 후속 협의에 필요한 사항을 점검했다. 대표단은 다음 단계 논의를 위해 자료를 확인했다.",0.0
16,Donald Trump: I've always liked him.,도널드 트럼프: 저는 그를 항상 좋아했습니다.,"발언은 회의가 시작된 직후 나온 것이다. 취재진은 발언 과정을 지켜보며 기록을 이어갔다. 도널드 트럼프는 ""나는 그를 항상 좋아했다.""라고 말했다. 이후 대표단은 계획된 의제에 따라 협의했다. 관계자들은 이후 절차를 확인하며 다음 일정을 준비했다.",0.0
17,Donald Trump: It's none of your business.,도널드 트럼프: 그건 당신이 상관할 일이 아닙니다.,"발언은 회의장 내 정돈된 분위기 속에서 나왔다. 양측 관계자들은 필요한 정보를 교환하고 있었다. 도널드 트럼프는 ""그것은 당신의 일이 아니다.""라고 말했다. 발언 후 참석자들은 다음 안건을 검토했다. 회의는 절차에 따라 차분히 마무리 단계로 향했다.",0.0
18,Donald Trump: I think we're gonna have a good deal with China.,도널드 트럼프: 우리는 중국과 좋은 거래를 할 수 있을 것 같아요.,"발언은 취재진이 배석한 자리에서 자연스럽게 이어졌다. 회의는 사전 절차에 따라 순조롭게 이어졌다. 도널드 트럼프는 ""우리는 중국과 좋은 합의를 하게 될 것이다.""라고 말했다. 발언 후 대표단은 필요한 자료를 정리했다. 참석자들은 이후 절차를 준비하는 데 집중했다.",0.0
19,Donald Trump: We're very nimble.,도널드 트럼프: 우리는 매우 민첩해요.,"발언은 사전 설명이 이어지는 과정에서 제기됐다. 참석자들은 자료를 검토하며 상황을 확인하고 있었다. 도널드 트럼프는 ""우리는 매우 민첩하다.""라고 말했다. 이후 양측은 준비된 일정에 맞춰 논의를 이어갔다. 관계자들은 이후 절차를 확인하며 다음 일정을 준비했다.",0.0
20,Donald Trump: They can offer a lot and we can offer a lot.,"도널드 트럼프: 그들은 많은 것을 제안할 수 있고, 우리도 많은 것을 제안할 수 있습니다.","발언은 공동 기자회견이 시작되기 전에 나왔다. 현장은 차분하게 진행되고 있었다. 도널드 트럼프는 ""그들은 많은 것을 제공할 수 있고 우리도 많은 것을 제공할 수 있다.""라고 말했다. 참석자들은 추가 설명을 들으며 일정을 이어갔다. 이후 일정은 사전에 공지된 계획에 따라 진행됐다.",0.0
1,We will now proceed with the leaders group photograph as scheduled for the summit event.,이제 정상회담 행사에 예정된 대로 리더 그룹 사진 촬영을 진행하겠습니다.,"행사는 계획된 촬영 순서에 따라 차분하게 진행되고 있었다. 현장 담당자들은 참가자 배치가 계획대로 이루어지는지 확인하고 있었다. 미확인 발언자는 ""정상회의 일정에 따라 지도자 단체 사진 촬영을 지금 진행한다.""라고 말했다. 발언 이후 관련 절차는 안내에 따라 다음 단계로 넘어갔다. 행사는 이후 일정에 맞춰 계속 진행됐다.",0.0
2,I think we should smile so that the photographers can capture a proper group image.,사진작가들이 제대로 된 단체 사진을 찍을 수 있도록 우리가 미소 짓는 게 좋을 것 같아요.,"사진 촬영을 위한 정돈 작업이 진행팀에 의해 점검되고 있었다. 촬영 준비 팀은 세부 절차를 조율하고 있었다. 도널드 트럼프는 ""사진 기자들이 적절한 단체 이미지를 촬영할 수 있도록 우리는 미소를 지어야 한다고 생각한다.""라고 말했다. 발언 뒤 참석자들은 안내된 순서대로 움직였다. 진행팀은 남은 절차도 차분히 정리해 나갔다.",0.0
3,Everybody smile so we can complete this step of the picture session smoothly.,모두가 웃어주세요. 그러면 사진 촬영의 이 단계를 순조롭게 마칠 수 있을 거예요.,"현장에서는 사진 촬영 준비 절차가 단계적으로 이뤄지고 있었다. 진행 요원들은 촬영 순서와 위치를 다시 확인하고 있었다. 도널드 트럼프는 ""사진 촬영 절차를 원활하게 진행하기 위해 모두 미소를 지어달라.""라고 말했다. 현장 진행팀은 촬영 후속 절차를 차례대로 이어갔다. 촬영 현장은 계획된 흐름에 따라 다음 단계로 넘어갔다.",0.0
4,"Okay, we can continue with the arrangement for the group photograph.","좋아요, 그럼 단체 사진 촬영 준비를 계속하겠습니다.","참가자들은 안내에 따라 지정된 위치에서 대기하고 있었다. 현장 담당자들은 참가자 배치가 계획대로 이루어지는지 확인하고 있었다. 안와르 이브라힘은 ""좋다, 단체 사진을 위한 배치를 계속 진행할 수 있다.""라고 말했다. 현장 진행팀은 촬영 후속 절차를 차례대로 이어갔다. 촬영 현장은 계획된 흐름에 따라 다음 단계로 넘어갔다.",0.0
5,"Thank you, thank you very much, thank you for preparing the space for this photo session.",이 사진 촬영을 위해 공간을 마련해 주셔서 정말 감사합니다.,"촬영 구역은 정리된 상태에서 절차가 이어지고 있었다. 진행 요원들은 촬영 순서와 위치를 다시 확인하고 있었다. 도널드 트럼프는 ""이 사진 촬영을 위해 공간을 준비해준 것에 대해 고맙다, 매우 고맙다, 고맙다.""라고 말했다. 현장 진행팀은 촬영 후속 절차를 차례대로 이어갔다. 다음 순서는 계획된 시간표에 따라 이어졌다.",0.0
6,"Okay press, thank you, thank you, alright everyone, we will transition to the next step.","알겠습니다, 눌러주세요. 감사합니다, 감사합니다. 모두들, 다음 단계로 넘어가겠습니다.","사진 촬영을 위한 정돈 작업이 진행팀에 의해 점검되고 있었다. 장비 점검과 위치 확인이 동시에 이루어지고 있었다. 보좌진은 ""좋다, 기자단, 고맙다, 고맙다, 모두 알겠다, 우리는 다음 단계로 넘어간다.""라고 말했다. 참가자들은 지시에 따라 다음 위치로 이동했다. 진행팀은 남은 절차도 차분히 정리해 나갔다.",0.0
